timestamp,phase,iteration,global_step,episode_len,buffer_size,loss,policy_loss,value_loss,entropy,kl,lr,lr_multiplier,arena_winrate,baseline_winrate,updated_best,eval_games,board_w,board_h,n_in_row,n_playout,c_puct,temp,device
1775634118.2001755,update,23,114,35,10000,3.563814640045166,2.5569844245910645,1.0068302154541016,2.699235439300537,0.020590927,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634131.9200482,selfplay,24,114,37,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634132.142769,update,24,119,37,10000,3.465715169906616,2.6327571868896484,0.8329580426216125,2.757174015045166,0.027396075,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634143.8979218,selfplay,25,119,31,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634144.0897272,update,25,124,31,10000,3.5237858295440674,2.5867178440093994,0.937067985534668,2.748095750808716,0.023391103,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634154.6302984,selfplay,26,124,26,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634154.8296359,update,26,129,26,10000,3.432295799255371,2.5371646881103516,0.8951311707496643,2.6792750358581543,0.01942233,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634167.4277275,selfplay,27,129,33,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634167.5869246,update,27,134,33,10000,3.476491689682007,2.604729413986206,0.8717623353004456,2.6412453651428223,0.021537473,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634188.027753,selfplay,28,134,64,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634188.241387,update,28,139,64,10000,3.4556314945220947,2.6186182498931885,0.8370132446289062,2.6855978965759277,0.020579323,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634203.289097,selfplay,29,139,42,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634203.5120637,update,29,144,42,10000,3.4784154891967773,2.6214680671691895,0.8569473028182983,2.7043142318725586,0.015788293,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634215.6467128,selfplay,30,144,33,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634215.8714695,update,30,149,33,10000,3.315215587615967,2.561368227005005,0.7538473010063171,2.6573615074157715,0.016307544,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634229.4984791,selfplay,31,149,37,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634229.7239275,update,31,154,37,10000,3.3633604049682617,2.576373338699341,0.7869869470596313,2.676564931869507,0.027634643,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634241.7961113,selfplay,32,154,32,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634241.950742,update,32,159,32,10000,3.382863998413086,2.570286273956299,0.8125776052474976,2.6809463500976562,0.0153502915,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634253.346236,selfplay,33,159,30,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634253.5055163,update,33,164,30,10000,3.3981287479400635,2.48197340965271,0.9161553382873535,2.529615879058838,0.03934391,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
1775634273.683163,selfplay,34,164,64,10000,,,,,,0.0008888888888888888,0.4444444444444444,,,,,8,8,5,400,5,1.0,cpu
